EUR curncy,1999-3-29,1.0732
CHF curncy,1999-3-29,1.4856
CAD3M curncy,1999-3-29,-1.55
CDOR03 curncy,1999-3-29,4.97167
GBP curncy,1999-3-29,1.6157
SF0003M curncy,1999-3-29,1.24667
EUR3M curncy,1999-3-29,54
JPY curncy,1999-3-29,120.27
CHF3M curncy,1999-3-29,-138.5
BP0003M curncy,1999-3-29,5.335
NOK curncy,1999-3-29,7.7805
EUR003M curncy,1999-3-29,2.985
GBP3M curncy,1999-3-29,-10.56
JY0003M curncy,1999-3-29,0.19094
NZD curncy,1999-3-29,0.5332
NIBOR3M curncy,1999-3-29,6.62
SEK curncy,1999-3-29,8.3271
JPY3M curncy,1999-3-29,-143.13
NDBB3M curncy,1999-3-29,4.7
NOK3M curncy,1999-3-29,305
STBB3M curncy,1999-3-29,
NZD3M curncy,1999-3-29,5.15
SEK3M curncy,1999-3-29,-403
AUD curncy,1999-4-5,0.6313
BBSW3M curncy,1999-4-5,4.7983
CAD curncy,1999-4-5,1.501
AUD3M curncy,1999-4-5,2.8
US0003M curncy,1999-4-5,5
CHF curncy,1999-4-5,1.4795
EUR curncy,1999-4-5,1.0712
CDOR03 curncy,1999-4-5,4.77
GBP curncy,1999-4-5,1.6
CAD3M curncy,1999-4-5,-7.75
SF0003M curncy,1999-4-5,1.23417
EUR3M curncy,1999-4-5,56.5
BP0003M curncy,1999-4-5,5.30844
JPY curncy,1999-4-5,121.78
CHF3M curncy,1999-4-5,-139.8
EUR003M curncy,1999-4-5,2.929
JY0003M curncy,1999-4-5,0.18125
NOK curncy,1999-4-5,7.7861
GBP3M curncy,1999-4-5,-10
NIBOR3M curncy,1999-4-5,6.58
NZD curncy,1999-4-5,0.5312
NDBB3M curncy,1999-4-5,4.655
JPY3M curncy,1999-4-5,-146.25
SEK curncy,1999-4-5,8.2767
STBB3M curncy,1999-4-5,
NOK3M curncy,1999-4-5,295
NZD3M curncy,1999-4-5,5
SEK3M curncy,1999-4-5,-408.5
AUD curncy,1999-5-21,0.6576
BBSW3M curncy,1999-5-21,4.88
AUD3M curncy,1999-5-21,2.84
US0003M curncy,1999-5-21,5.04875
EUR curncy,1999-5-21,1.0585
CAD3M curncy,1999-5-21,-11
CAD curncy,1999-5-21,1.4609
CDOR03 curncy,1999-5-21,4.688
EUR3M curncy,1999-5-21,65
CHF curncy,1999-5-21,1.516
SF0003M curncy,1999-5-21,1.03
CHF3M curncy,1999-5-21,-152.25
GBP curncy,1999-5-21,1.6011
EUR003M curncy,1999-5-21,2.581
BP0003M curncy,1999-5-21,5.36609
JPY curncy,1999-5-21,124
GBP3M curncy,1999-5-21,-10
JY0003M curncy,1999-5-21,0.09563
NOK curncy,1999-5-21,7.7874
NIBOR3M curncy,1999-5-21,6.66
NZD curncy,1999-5-21,0.5445
JPY3M curncy,1999-5-21,-154.38
NDBB3M curncy,1999-5-21,4.645
SEK curncy,1999-5-21,8.4873
NOK3M curncy,1999-5-21,307.5
STBB3M curncy,1999-5-21,
NZD3M curncy,1999-5-21,7
SEK3M curncy,1999-5-21,-402
AUD curncy,1999-6-14,0.6637
BBSW3M curncy,1999-6-14,4.93
CAD curncy,1999-6-14,1.4608
AUD3M curncy,1999-6-14,3.71
US0003M curncy,1999-6-14,5.155
CHF curncy,1999-6-14,1.5295
CDOR03 curncy,1999-6-14,4.81
EUR curncy,1999-6-14,1.0423
CAD3M curncy,1999-6-14,-14
GBP curncy,1999-6-14,1.6065
SF0003M curncy,1999-6-14,1.07333
JPY curncy,1999-6-14,120.61
EUR3M curncy,1999-6-14,67.45
