"CubeId";"rendoblid"
"PublishingDate";"2017-07-03 14:30"

"Date";"D0";"Value"
"2015-06-02";"K";"0.0788"
"2015-06-02";"P";"0.13436"
"2015-06-02";"GK";"0.26474"
"2015-06-02";"IKH";"0.63023"
"2015-06-02";"AAA";"0.17349"
"2015-06-02";"AA";"0.14412"
"2015-06-02";"A";"0.53519"
"2015-06-03";"1J";"-0.85953724"
"2015-06-03";"2J";"-0.84183895"
"2015-06-03";"3J";"-0.76608913"
"2015-06-03";"4J";"-0.65937611"
"2015-06-03";"5J";"-0.53918642"
"2015-06-03";"6J";"-0.41649293"
"2015-06-03";"7J";"-0.29788645"
"2015-06-03";"8J";"-0.18704729"
"2015-06-03";"9J";"-0.08575791"
"2015-06-03";"10J0";"0.00540482"
"2015-06-03";"20J";"0.49466749"
"2015-06-03";"30J";"0.64710604"
"2015-06-03";"10J1";"0.74"
"2015-06-03";"E";"-0.18704729"
"2015-06-03";"K";"0.14298"
"2015-06-03";"P";"0.19552"
"2015-06-03";"GK";"0.33127"
"2015-06-03";"IKH";"0.67059"
"2015-06-03";"AAA";"0.24003"
"2015-06-03";"AA";"0.19532"
"2015-06-03";"A";"0.58825"
"2015-06-04";"1J";"-0.81036608"
"2015-06-04";"2J";"-0.76191663"
"2015-06-04";"3J";"-0.66736312"
"2015-06-04";"4J";"-0.5494481"
"2015-06-04";"5J";"-0.42275892"
"2015-06-04";"6J";"-0.29635644"
"2015-06-04";"7J";"-0.17559211"
"2015-06-04";"8J";"-0.06336253"
"2015-06-04";"9J";"0.03902788"
"2015-06-04";"10J0";"0.13127812"
"2015-06-04";"20J";"0.6394816"
"2015-06-04";"30J";"0.81094596"
"2015-06-04";"10J1";"1.001"
"2015-06-04";"E";"-0.06336253"
"2015-06-04";"K";"0.26939"
"2015-06-04";"P";"0.32272"
"2015-06-04";"GK";"0.44827"
"2015-06-04";"IKH";"0.79166"
"2015-06-04";"AAA";"0.35598"
"2015-06-04";"AA";"0.312"
"2015-06-04";"A";"0.721"
"2015-06-05";"1J";"-0.8237964"
"2015-06-05";"2J";"-0.78398728"
"2015-06-05";"3J";"-0.69429836"
"2015-06-05";"4J";"-0.57838807"
"2015-06-05";"5J";"-0.45162635"
"2015-06-05";"6J";"-0.32371548"
"2015-06-05";"7J";"-0.20051431"
"2015-06-05";"8J";"-0.08530811"
"2015-06-05";"9J";"0.02031063"
"2015-06-05";"10J0";"0.11583499"
"2015-06-05";"20J";"0.64515374"
"2015-06-05";"30J";"0.82136892"
"2015-06-05";"10J1";"0.912"
"2015-06-05";"E";"-0.08530811"
"2015-06-05";"K";"0.24524"
"2015-06-05";"P";"0.30144"
"2015-06-05";"GK";"0.43836"
"2015-06-05";"IKH";"0.79316"
"2015-06-05";"AAA";"0.34292"
"2015-06-05";"AA";"0.30935"
"2015-06-05";"A";"0.71447"
"2015-06-08";"1J";"-0.82281731"
"2015-06-08";"2J";"-0.78263432"
"2015-06-08";"3J";"-0.6908327"
"2015-06-08";"4J";"-0.57211817"
"2015-06-08";"5J";"-0.44249742"
"2015-06-08";"6J";"-0.31203511"
"2015-06-08";"7J";"-0.18677232"
"2015-06-08";"8J";"-0.07006139"
"2015-06-08";"9J";"0.03650861"
"2015-06-08";"10J0";"0.13247454"
"2015-06-08";"20J";"0.65210007"
"2015-06-08";"30J";"0.81672487"
"2015-06-08";"10J1";"0.919"
"2015-06-08";"E";"-0.07006139"
"2015-06-08";"K";"0.24635"
"2015-06-08";"P";"0.30092"
"2015-06-08";"GK";"0.43339"
"2015-06-08";"IKH";"0.76583"
"2015-06-08";"AAA";"0.33187"
"2015-06-08";"AA";"0.29845"
"2015-06-08";"A";"0.70843"
"2015-06-09";"1J";"-0.83387857"
"2015-06-09";"2J";"-0.79313005"
"2015-06-09";"3J";"-0.69500467"
"2015-06-09";"4J";"-0.56769642"
"2015-06-09";"5J";"-0.42919697"
"2015-06-09";"6J";"-0.29061819"
"2015-06-09";"7J";"-0.15847636"
"2015-06-09";"8J";"-0.03626235"
"2015-06-09";"9J";"0.07448338"
"2015-06-09";"10J0";"0.17344014"
"2015-06-09";"20J";"0.6920603"
"2015-06-09";"30J";"0.84794686"
"2015-06-09";"10J1";"0.935"
"2015-06-09";"E";"-0.03626235"
"2015-06-09";"K";"0.27512"
"2015-06-09";"P";"0.3347"
"2015-06-09";"GK";"0.46069"
"2015-06-09";"IKH";"0.81471"
"2015-06-09";"AAA";"0.36267"
"2015-06-09";"AA";"0.32198"
"2015-06-09";"A";"0.72855"
"2015-06-10";"1J";"-0.84052124"
"2015-06-10";"2J";"-0.79424117"
"2015-06-10";"3J";"-0.68453325"
"2015-06-10";"4J";"-0.5432823"
"2015-06-10";"5J";"-0.39062309"
"2015-06-10";"6J";"-0.2388335"
"2015-06-10";"7J";"-0.09498939"
"2015-06-10";"8J";"0.0372248"
"2015-06-10";"9J";"0.15628613"
"2015-06-10";"10J0";"0.2620042"
"2015-06-10";"20J";"0.80054466"
"2015-06-10";"30J";"0.95332101"
"2015-06-10";"10J1";"1.081"
"2015-06-10";"E";"0.0372248"
"2015-06-10";"K";"0.33613"
"2015-06-10";"P";"0.38784"
"2015-06-10";"GK";"0.48837"
"2015-06-10";"IKH";"0.87298"
"2015-06-10";"AAA";"0.4183"
"2015-06-10";"AA";"0.39049"
"2015-06-10";"A";"0.79295"
"2015-06-11";"1J";"-0.834331"
"2015-06-11";"2J";"-0.79012677"
"2015-06-11";"3J";"-0.68624489"
"2015-06-11";"4J";"-0.5520084"
"2015-06-11";"5J";"-0.4061845"
"2015-06-11";"6J";"-0.2603999"
"2015-06-11";"7J";"-0.12149511"
"2015-06-11";"8J";"0.00685203"
"2015-06-11";"9J";"0.12301079"
"2015-06-11";"10J0";"0.22663645"
"2015-06-11";"20J";"0.76195588"
"2015-06-11";"30J";"0.91441843"
"2015-06-11";"10J1";"1.065"
"2015-06-11";"E";"0.00685203"
"2015-06-11";"K";"0.30006"
"2015-06-11";"P";"0.35398"
"2015-06-11";"GK";"0.47007"
"2015-06-11";"IKH";"0.84824"
"2015-06-11";"AAA";"0.39404"
"2015-06-11";"AA";"0.36407"
"2015-06-11";"A";"0.75121"
"2015-06-12";"1J";"-0.84389633"
"2015-06-12";"2J";"-0.80787041"
"2015-06-12";"3J";"-0.71110945"
"2015-06-12";"4J";"-0.58311664"
"2015-06-12";"5J";"-0.44276184"
"2015-06-12";"6J";"-0.30173749"
"2015-06-12";"7J";"-0.16693505"
"2015-06-12";"8J";"-0.04207944"
"2015-06-12";"9J";"0.07115076"
"2015-06-12";"10J0";"0.172361"
"2015-06-12";"20J";"0.70119433"
"2015-06-12";"30J";"0.85770318"
"2015-06-12";"10J1";"0.973"
"2015-06-12";"E";"-0.04207944"
"2015-06-12";"K";"0.24416"
"2015-06-12";"P";"0.30218"
"2015-06-12";"GK";"0.4243"
"2015-06-12";"IKH";"0.78965"
"2015-06-12";"AAA";"0.33757"
"2015-06-12";"AA";"0.31556"
"2015-06-12";"A";"0.71024"
"2015-06-15";"1J";"-0.86145015"
"2015-06-15";"2J";"-0.83688482"
"2015-06-15";"3J";"-0.74752192"
"2015-06-15";"4J";"-0.62423252"
"2015-06-15";"5J";"-0.48680906"
"2015-06-15";"6J";"-0.34756498"
"2015-06-15";"7J";"-0.21380756"
"2015-06-15";"8J";"-0.08953801"
"2015-06-15";"9J";"0.02338355"
"2015-06-15";"10J0";"0.12444503"
"2015-06-15";"20J";"0.65280397"
"2015-06-15";"30J";"0.80833442"
"2015-06-15";"10J1";"0.889"
"2015-06-15";"E";"-0.08953801"
"2015-06-15";"K";"0.19781"
"2015-06-15";"P";"0.26038"
"2015-06-15";"GK";"0.388"
"2015-06-15";"IKH";"0.78859"
"2015-06-15";"AAA";"0.29552"
"2015-06-15";"AA";"0.27509"
"2015-06-15";"A";"0.68102"
"2015-06-16";"1J";"-0.87058666"
"2015-06-16";"2J";"-0.85149611"
"2015-06-16";"3J";"-0.76480097"
"2015-06-16";"4J";"-0.64212374"
"2015-06-16";"5J";"-0.50388514"
"2015-06-16";"6J";"-0.36290282"
"2015-06-16";"7J";"-0.22687394"
"2015-06-16";"8J";"-0.10009027"
"2015-06-16";"9J";"0.01538015"
"2015-06-16";"10J0";"0.11888365"
"2015-06-16";"20J";"0.65861526"
"2015-06-16";"30J";"0.81227243"
"2015-06-16";"10J1";"0.842"
"2015-06-16";"E";"-0.10009027"
"2015-06-16";"K";"0.19455"
"2015-06-16";"P";"0.25511"
"2015-06-16";"GK";"0.38356"
"2015-06-16";"IKH";"0.75779"
"2015-06-16";"AAA";"0.29747"
"2015-06-16";"AA";"0.26019"
"2015-06-16";"A";"0.67218"
"2015-06-17";"1J";"-0.88228943"
"2015-06-17";"2J";"-0.86706653"
"2015-06-17";"3J";"-0.78009127"
"2015-06-17";"4J";"-0.65521399"
"2015-06-17";"5J";"-0.51415251"
"2015-06-17";"6J";"-0.37043402"
"2015-06-17";"7J";"-0.23210184"
"2015-06-17";"8J";"-0.10357632"
"2015-06-17";"9J";"0.01306946"
"2015-06-17";"10J0";"0.11724089"
"2015-06-17";"20J";"0.65261653"
"2015-06-17";"30J";"0.80310996"
"2015-06-17";"10J1";"0.875"
"2015-06-17";"E";"-0.10357632"
"2015-06-17";"K";"0.19817"
"2015-06-17";"P";"0.26142"
"2015-06-17";"GK";"0.37502"
"2015-06-17";"IKH";"0.76801"
"2015-06-17";"AAA";"0.29508"
"2015-06-17";"AA";"0.26725"
"2015-06-17";"A";"0.68951"
"2015-06-18";"1J";"-0.86949303"
"2015-06-18";"2J";"-0.84713679"
"2015-06-18";"3J";"-0.75743943"
"2015-06-18";"4J";"-0.63263973"
"2015-06-18";"5J";"-0.49331551"
"2015-06-18";"6J";"-0.3522025"
"2015-06-18";"7J";"-0.21680917"
"2015-06-18";"8J";"-0.09120807"
"2015-06-18";"9J";"0.02274109"
"2015-06-18";"10J0";"0.12456242"
"2015-06-18";"20J";"0.65502584"
"2015-06-18";"30J";"0.8127248"
"2015-06-18";"10J1";"0.815"
"2015-06-18";"E";"-0.09120807"
"2015-06-18";"K";"0.19612"
"2015-06-18";"P";"0.25124"
"2015-06-18";"GK";"0.37832"
"2015-06-18";"IKH";"0.77935"
"2015-06-18";"AAA";"0.29809"
"2015-06-18";"AA";"0.26783"
"2015-06-18";"A";"0.68902"
"2015-06-19";"1J";"-0.8868966"
"2015-06-19";"2J";"-0.86893767"
"2015-06-19";"3J";"-0.77872586"
"2015-06-19";"4J";"-0.65099214"
"2015-06-19";"5J";"-0.5077913"
"2015-06-19";"6J";"-0.36269634"
"2015-06-19";"7J";"-0.22365536"
"2015-06-19";"8J";"-0.0949391"
"2015-06-19";"9J";"0.0215359"
"2015-06-19";"10J0";"0.125315"
"2015-06-19";"20J";"0.65848218"
"2015-06-19";"30J";"0.81289"
"2015-06-19";"10J1";"0.841"
"2015-06-19";"E";"-0.0949391"
"2015-06-19";"K";"0.19745"
"2015-06-19";"P";"0.25164"
"2015-06-19";"GK";"0.37986"
"2015-06-19";"IKH";"0.77571"
"2015-06-19";"AAA";"0.3023"
"2015-06-19";"AA";"0.26925"
"2015-06-19";"A";"0.69697"
"2015-06-22";"1J";"-0.87471614"
"2015-06-22";"2J";"-0.84483127"
"2015-06-22";"3J";"-0.74459477"
"2015-06-22";"4J";"-0.60925637"
"2015-06-22";"5J";"-0.4608036"
"2015-06-22";"6J";"-0.31247259"
"2015-06-22";"7J";"-0.17178434"
"2015-06-22";"8J";"-0.04258833"
"2015-06-22";"9J";"0.07356852"
"2015-06-22";"10J0";"0.17653255"
"2015-06-22";"20J";"0.70203127"
"2015-06-22";"30J";"0.85851206"
"2015-06-22";"10J1";"0.893"
"2015-06-22";"E";"-0.04258833"
"2015-06-22";"K";"0.26021"
"2015-06-22";"P";"0.31463"
"2015-06-22";"GK";"0.42852"
"2015-06-22";"IKH";"0.82509"
"2015-06-22";"AAA";"0.35449"
"2015-06-22";"AA";"0.31744"
"2015-06-22";"A";"0.75434"
"2015-06-23";"1J";"-0.87931419"
"2015-06-23";"2J";"-0.84893895"
"2015-06-23";"3J";"-0.74645765"
"2015-06-23";"4J";"-0.60876372"
"2015-06-23";"5J";"-0.45854205"
"2015-06-23";"6J";"-0.3092206"
"2015-06-23";"7J";"-0.16826415"
"2015-06-23";"8J";"-0.03936398"
"2015-06-23";"9J";"0.07611433"
"2015-06-23";"10J0";"0.17818284"
"2015-06-23";"20J";"0.69850489"
"2015-06-23";"30J";"0.85789868"
"2015-06-23";"10J1";"0.947"
"2015-06-23";"E";"-0.03936398"
"2015-06-23";"K";"0.2548"
"2015-06-23";"P";"0.31569"
"2015-06-23";"GK";"0.43227"
"2015-06-23";"IKH";"0.84101"
"2015-06-23";"AAA";"0.35447"
"2015-06-23";"AA";"0.31945"
"2015-06-23";"A";"0.75213"
"2015-06-24";"1J";"-0.87252324"
"2015-06-24";"2J";"-0.84175422"
"2015-06-24";"3J";"-0.74167125"
"2015-06-24";"4J";"-0.60722513"
"2015-06-24";"5J";"-0.46012972"
"2015-06-24";"6J";"-0.31339534"
"2015-06-24";"7J";"-0.17437058"
"2015-06-24";"8J";"-0.04678232"
"2015-06-24";"9J";"0.0679027"
"2015-06-24";"10J0";"0.16957738"
"2015-06-24";"20J";"0.69159364"
"2015-06-24";"30J";"0.85087594"
"2015-06-24";"10J1";"0.934"
"2015-06-24";"E";"-0.04678232"
"2015-06-24";"K";"0.24536"
"2015-06-24";"P";"0.29823"
"2015-06-24";"GK";"0.41853"
"2015-06-24";"IKH";"0.81136"
"2015-06-24";"AAA";"0.34441"
"2015-06-24";"AA";"0.30537"
"2015-06-24";"A";"0.72939"
"2015-06-25";"1J";"-0.86538758"
"2015-06-25";"2J";"-0.84047978"
"2015-06-25";"3J";"-0.75025027"
"2015-06-25";"4J";"-0.62597222"
"2015-06-25";"5J";"-0.48762892"
"2015-06-25";"6J";"-0.3476031"
"2015-06-25";"7J";"-0.21320595"
"2015-06-25";"8J";"-0.08841149"
"2015-06-25";"9J";"0.0249583"
"2015-06-25";"10J0";"0.12642931"
"2015-06-25";"20J";"0.66046645"
"2015-06-25";"30J";"0.82326747"
"2015-06-25";"10J1";"0.914"
"2015-06-25";"E";"-0.08841149"
"2015-06-25";"K";"0.21597"
"2015-06-25";"P";"0.26808"
"2015-06-25";"GK";"0.39514"
"2015-06-25";"IKH";"0.80131"
"2015-06-25";"AAA";"0.32295"
"2015-06-25";"AA";"0.2745"
"2015-06-25";"A";"0.71075"
"2015-06-26";"1J";"-0.85146621"
"2015-06-26";"2J";"-0.82217371"
"2015-06-26";"3J";"-0.7325739"
"2015-06-26";"4J";"-0.61126022"
"2015-06-26";"5J";"-0.47668505"
"2015-06-26";"6J";"-0.34040784"
"2015-06-26";"7J";"-0.20934298"
"2015-06-26";"8J";"-0.08731591"
"2015-06-26";"9J";"0.02386318"
"2015-06-26";"10J0";"0.1236634"
"2015-06-26";"20J";"0.65342911"
"2015-06-26";"30J";"0.81459211"
"2015-06-26";"10J1";"0.933"
"2015-06-26";"E";"-0.08731591"
"2015-06-26";"K";"0.21777"
"2015-06-26";"P";"0.26407"
"2015-06-26";"GK";"0.38871"
"2015-06-26";"IKH";"0.81653"
"2015-06-26";"AAA";"0.33004"
"2015-06-26";"AA";"0.29307"
"2015-06-26";"A";"0.71868"
"2015-06-29";"1J";"-0.90645893"
"2015-06-29";"2J";"-0.88788459"
"2015-06-29";"3J";"-0.79958918"
"2015-06-29";"4J";"-0.67491093"
"2015-06-29";"5J";"-0.53508362"
"2015-06-29";"6J";"-0.39322141"
"2015-06-29";"7J";"-0.25703973"
"2015-06-29";"8J";"-0.13071449"
"2015-06-29";"9J";"-0.01614809"
"2015-06-29";"10J0";"0.08617467"
"2015-06-29";"20J";"0.61823251"
"2015-06-29";"30J";"0.77647212"
"2015-06-29";"10J1";"0.867"
"2015-06-29";"E";"-0.13071449"
"2015-06-29";"K";"0.17846"
"2015-06-29";"P";"0.22351"
"2015-06-29";"GK";"0.35172"
"2015-06-29";"IKH";"0.79921"
"2015-06-29";"AAA";"0.28608"
"2015-06-29";"AA";"0.26075"
"2015-06-29";"A";"0.69826"
"2015-06-30";"1J";"-0.9006511"
"2015-06-30";"2J";"-0.87884727"
"2015-06-30";"3J";"-0.78878304"
"2015-06-30";"4J";"-0.66312382"
"2015-06-30";"5J";"-0.52270825"
"2015-06-30";"6J";"-0.38042726"
"2015-06-30";"7J";"-0.24387773"
"2015-06-30";"8J";"-0.11717913"
"2015-06-30";"9J";"-0.00221277"
"2015-06-30";"10J0";"0.10053865"
"2015-06-30";"20J";"0.63672446"
"2015-06-30";"30J";"0.79705352"
"2015-06-30";"10J1";"0.862"
"2015-06-30";"E";"-0.11717913"
"2015-06-30";"K";"0.19514"
"2015-06-30";"P";"0.24165"
"2015-06-30";"GK";"0.3706"
"2015-06-30";"IKH";"0.81463"
"2015-06-30";"AAA";"0.30356"
"2015-06-30";"AA";"0.26624"
"2015-06-30";"A";"0.71806"
"2015-07-01";"1J";"-0.90396137"
"2015-07-01";"2J";"-0.89194849"
"2015-07-01";"3J";"-0.80287177"
"2015-07-01";"4J";"-0.6739735"
"2015-07-01";"5J";"-0.52872121"
"2015-07-01";"6J";"-0.38143691"
"2015-07-01";"7J";"-0.24042591"
"2015-07-01";"8J";"-0.11009332"
"2015-07-01";"9J";"0.00762936"
"2015-07-01";"10J0";"0.11233007"
"2015-07-01";"20J";"0.64835749"
"2015-07-01";"30J";"0.8055624"
"2015-07-01";"10J1";"0.892"
"2015-07-01";"E";"-0.11009332"
"2015-07-01";"K";"0.20934"
"2015-07-01";"P";"0.25152"
"2015-07-01";"GK";"0.38161"
"2015-07-01";"IKH";"0.83334"
"2015-07-01";"AAA";"0.3131"
"2015-07-01";"AA";"0.27873"
"2015-07-01";"A";"0.72653"
"2015-07-02";"1J";"-0.88737605"
"2015-07-02";"2J";"-0.86521816"
"2015-07-02";"3J";"-0.77044476"
"2015-07-02";"4J";"-0.63884932"
"2015-07-02";"5J";"-0.49285361"
"2015-07-02";"6J";"-0.34603488"
"2015-07-02";"7J";"-0.20617773"
"2015-07-02";"8J";"-0.07733214"
"2015-07-02";"9J";"0.03880482"
"2015-07-02";"10J0";"0.14196875"
"2015-07-02";"20J";"0.67170502"
"2015-07-02";"30J";"0.83062619"
"2015-07-02";"10J1";"0.959"
"2015-07-02";"E";"-0.07733214"
"2015-07-02";"K";"0.23641"
"2015-07-02";"P";"0.28324"
"2015-07-02";"GK";"0.41123"
"2015-07-02";"IKH";"0.852"
"2015-07-02";"AAA";"0.33236"
"2015-07-02";"AA";"0.30097"
"2015-07-02";"A";"0.77261"
"2015-07-03";"1J";"-0.88687193"
"2015-07-03";"2J";"-0.86666871"
"2015-07-03";"3J";"-0.77451089"
"2015-07-03";"4J";"-0.64530317"
"2015-07-03";"5J";"-0.50109485"
"2015-07-03";"6J";"-0.35537152"
"2015-07-03";"7J";"-0.21596734"
"2015-07-03";"8J";"-0.08704234"
"2015-07-03";"9J";"0.0295805"
"2015-07-03";"10J0";"0.13351804"
"2015-07-03";"20J";"0.67305249"
"2015-07-03";"30J";"0.83686488"
"2015-07-03";"10J1";"0.909"
"2015-07-03";"E";"-0.08704234"
"2015-07-03";"K";"0.23098"
"2015-07-03";"P";"0.2722"
"2015-07-03";"GK";"0.40554"
"2015-07-03";"IKH";"0.85347"
"2015-07-03";"AAA";"0.3267"
"2015-07-03";"AA";"0.29843"
"2015-07-03";"A";"0.76728"
"2015-07-06";"1J";"-0.90718243"
"2015-07-06";"2J";"-0.89890001"
"2015-07-06";"3J";"-0.81380395"
"2015-07-06";"4J";"-0.68890016"
"2015-07-06";"5J";"-0.54746565"
"2015-07-06";"6J";"-0.40368411"
"2015-07-06";"7J";"-0.26577195"
"2015-07-06";"8J";"-0.1380876"
"2015-07-06";"9J";"-0.0225493"
"2015-07-06";"10J0";"0.08041941"
"2015-07-06";"20J";"0.61548306"
"2015-07-06";"30J";"0.77999608"
"2015-07-06";"10J1";"0.8"
"2015-07-06";"E";"-0.1380876"
"2015-07-06";"K";"0.18861"
"2015-07-06";"P";"0.22639"
"2015-07-06";"GK";"0.35694"
"2015-07-06";"IKH";"0.81334"
"2015-07-06";"AAA";"0.28221"
"2015-07-06";"AA";"0.25158"
"2015-07-06";"A";"0.72533"
"2015-07-07";"1J";"-0.91258867"
"2015-07-07";"2J";"-0.91030002"
"2015-07-07";"3J";"-0.83017014"
"2015-07-07";"4J";"-0.70864139"
"2015-07-07";"5J";"-0.56897493"
"2015-07-07";"6J";"-0.4255931"
"2015-07-07";"7J";"-0.2870398"
"2015-07-07";"8J";"-0.15800149"
"2015-07-07";"9J";"-0.04068275"
"2015-07-07";"10J0";"0.06426379"
"2015-07-07";"20J";"0.61123979"
"2015-07-07";"30J";"0.77474169"
"2015-07-07";"10J1";"0.789"
"2015-07-07";"E";"-0.15800149"
"2015-07-07";"K";"0.1801"
"2015-07-07";"P";"0.22172"
"2015-07-07";"GK";"0.34836"
"2015-07-07";"IKH";"0.81114"
"2015-07-07";"AAA";"0.28312"
"2015-07-07";"AA";"0.23159"
"2015-07-07";"A";"0.70603"
"2015-07-08";"1J";"-0.91333398"
"2015-07-08";"2J";"-0.91588505"
"2015-07-08";"3J";"-0.84295696"
"2015-07-08";"4J";"-0.72979207"
"2015-07-08";"5J";"-0.59883956"
"2015-07-08";"6J";"-0.46399215"
"2015-07-08";"7J";"-0.33346767"
"2015-07-08";"8J";"-0.21177071"
"2015-07-08";"9J";"-0.10102376"
"2015-07-08";"10J0";"-0.00186421"
"2015-07-08";"20J";"0.51846171"
"2015-07-08";"30J";"0.67769795"
"2015-07-08";"10J1";"0.705"
"2015-07-08";"E";"-0.21177071"
"2015-07-08";"K";"0.11012"
"2015-07-08";"P";"0.15678"
"2015-07-08";"GK";"0.28704"
"2015-07-08";"IKH";"0.77361"
"2015-07-08";"AAA";"0.21197"
"2015-07-08";"AA";"0.1973"
"2015-07-08";"A";"0.66375"
"2015-07-09";"1J";"-0.91217744"
"2015-07-09";"2J";"-0.91294617"
"2015-07-09";"3J";"-0.83820295"
"2015-07-09";"4J";"-0.72343538"
"2015-07-09";"5J";"-0.59115501"
"2015-07-09";"6J";"-0.45522948"
"2015-07-09";"7J";"-0.32381743"
"2015-07-09";"8J";"-0.20135856"
"2015-07-09";"9J";"-0.08991833"
"2015-07-09";"10J0";"0.00990994"
"2015-07-09";"20J";"0.53813384"
"2015-07-09";"30J";"0.70469951"
"2015-07-09";"10J1";"0.748"
"2015-07-09";"E";"-0.20135856"
"2015-07-09";"K";"0.12713"
"2015-07-09";"P";"0.17297"
"2015-07-09";"GK";"0.3041"
"2015-07-09";"IKH";"0.78164"
"2015-07-09";"AAA";"0.19879"
"2015-07-09";"AA";"0.21309"
"2015-07-09";"A";"0.66811"
"2015-07-10";"1J";"-0.88145243"
"2015-07-10";"2J";"-0.86839885"
"2015-07-10";"3J";"-0.78817753"
"2015-07-10";"4J";"-0.67154085"
"2015-07-10";"5J";"-0.53853677"
"2015-07-10";"6J";"-0.40188504"
"2015-07-10";"7J";"-0.26932659"
"2015-07-10";"8J";"-0.14526052"
"2015-07-10";"9J";"-0.0318819"
"2015-07-10";"10J0";"0.07003207"
"2015-07-10";"20J";"0.60535082"
"2015-07-10";"30J";"0.75908982"
"2015-07-10";"10J1";"0.891"
"2015-07-10";"E";"-0.14526052"
"2015-07-10";"K";"0.18239"
"2015-07-10";"P";"0.22353"
"2015-07-10";"GK";"0.35143"
"2015-07-10";"IKH";"0.82236"
"2015-07-10";"AAA";"0.28144"
"2015-07-10";"AA";"0.23875"
"2015-07-10";"A";"0.71809"
"2015-07-13";"1J";"-0.83822538"
"2015-07-13";"2J";"-0.80203625"
"2015-07-13";"3J";"-0.70984077"
"2015-07-13";"4J";"-0.58791487"
"2015-07-13";"5J";"-0.45344711"
"2015-07-13";"6J";"-0.31736333"
"2015-07-13";"7J";"-0.18630866"
"2015-07-13";"8J";"-0.06403873"
"2015-07-13";"9J";"0.04760647"
"2015-07-13";"10J0";"0.14802522"
"2015-07-13";"20J";"0.68097878"
"2015-07-13";"30J";"0.83726769"
"2015-07-13";"10J1";"0.996"
"2015-07-13";"E";"-0.06403873"
"2015-07-13";"K";"0.25007"
"2015-07-13";"P";"0.29125"
"2015-07-13";"GK";"0.41824"
"2015-07-13";"IKH";"0.86448"
"2015-07-13";"AAA";"0.33467"
"2015-07-13";"AA";"0.32817"
"2015-07-13";"A";"0.78717"
"2015-07-14";"1J";"-0.86284924"
"2015-07-14";"2J";"-0.84427562"
"2015-07-14";"3J";"-0.7638581"
"2015-07-14";"4J";"-0.64906019"
"2015-07-14";"5J";"-0.5181664"
"2015-07-14";"6J";"-0.38305496"
"2015-07-14";"7J";"-0.25116234"
"2015-07-14";"8J";"-0.12687781"
"2015-07-14";"9J";"-0.01253164"
"2015-07-14";"10J0";"0.09090782"
"2015-07-14";"20J";"0.64246113"
"2015-07-14";"30J";"0.79614297"
"2015-07-14";"10J1";"0.918"
"2015-07-14";"E";"-0.12687781"
"2015-07-14";"K";"0.20019"
"2015-07-14";"P";"0.24803"
"2015-07-14";"GK";"0.37219"
"2015-07-14";"IKH";"0.82185"
"2015-07-14";"AAA";"0.29003"
"2015-07-14";"AA";"0.27893"
"2015-07-14";"A";"0.71268"
"2015-07-15";"1J";"-0.85187714"
"2015-07-15";"2J";"-0.8292701"
"2015-07-15";"3J";"-0.74772985"
"2015-07-15";"4J";"-0.63341381"
"2015-07-15";"5J";"-0.5037813"
"2015-07-15";"6J";"-0.37020482"
"2015-07-15";"7J";"-0.23982543"
"2015-07-15";"8J";"-0.11687334"
"2015-07-15";"9J";"-0.00360617"
"2015-07-15";"10J0";"0.09902755"
"2015-07-15";"20J";"0.65188186"
"2015-07-15";"30J";"0.80993437"
"2015-07-15";"10J1";"0.888"
"2015-07-15";"E";"-0.11687334"
"2015-07-15";"K";"0.2104"
"2015-07-15";"P";"0.26164"
"2015-07-15";"GK";"0.3822"
"2015-07-15";"IKH";"0.83178"
"2015-07-15";"AAA";"0.28944"
"2015-07-15";"AA";"0.26569"
"2015-07-15";"A";"0.73312"
"2015-07-16";"1J";"-0.84378661"
"2015-07-16";"2J";"-0.818225"
"2015-07-16";"3J";"-0.73685238"
"2015-07-16";"4J";"-0.62447733"
"2015-07-16";"5J";"-0.49766898"
"2015-07-16";"6J";"-0.36722624"
"2015-07-16";"7J";"-0.23993431"
"2015-07-16";"8J";"-0.11981573"
"2015-07-16";"9J";"-0.00901972"
"2015-07-16";"10J0";"0.09154854"
"2015-07-16";"20J";"0.64041465"
"2015-07-16";"30J";"0.80405642"
"2015-07-16";"10J1";"0.853"
"2015-07-16";"E";"-0.11981573"
"2015-07-16";"K";"0.20475"
"2015-07-16";"P";"0.25183"
"2015-07-16";"GK";"0.37279"
"2015-07-16";"IKH";"0.80204"
"2015-07-16";"AAA";"0.29013"
"2015-07-16";"AA";"0.25245"
"2015-07-16";"A";"0.71462"
"2015-07-17";"1J";"-0.83082845"
"2015-07-17";"2J";"-0.80284995"
"2015-07-17";"3J";"-0.72469087"
"2015-07-17";"4J";"-0.61813213"
"2015-07-17";"5J";"-0.49794217"
"2015-07-17";"6J";"-0.37390984"
"2015-07-17";"7J";"-0.25230996"
"2015-07-17";"8J";"-0.13696122"
"2015-07-17";"9J";"-0.02998872"
"2015-07-17";"10J0";"0.06762887"
"2015-07-17";"20J";"0.61000797"
"2015-07-17";"30J";"0.77245334"
"2015-07-17";"10J1";"0.819"
"2015-07-17";"E";"-0.13696122"
"2015-07-17";"K";"0.17953"
"2015-07-17";"P";"0.23547"
"2015-07-17";"GK";"0.36538"
"2015-07-17";"IKH";"0.85878"
